,Date,Low,High,Close,Open,Volume,Adj Close
627,2013-06-28,24.42,24.98,24.88,24.68,96778900.0,24.88
626,2014-10-08,75.1,77.71,77.52,76.18,32975514.0,77.52
625,2016-01-26,95.66,97.88,97.34,97.76,26877080.0,97.34
624,2015-12-18,103.97,106.59,104.04,106.08,35994199.0,104.04
623,2013-01-04,27.83,28.93,28.76,28.01,72715400.0,28.76
622,2015-11-27,104.86,105.96,105.45,105.78,5913066.0,105.45
621,2015-11-17,104.14,106.2,105.13,104.62,26774146.0,105.13
620,2018-01-05,184.93,186.9,186.85,185.59,13042388.0,186.85
619,2013-11-05,47.51,50.18,50.105,47.79,76835000.0,50.105
618,2013-03-19,26.21,26.9,26.55,26.53,25254200.0,26.55
617,2016-11-11,118.15,120.7,119.02,119.53,32840137.0,119.02
616,2012-09-27,20.16,21.0,20.32,20.99,30215900.0,20.32
615,2016-08-09,124.53,126.09,125.06,125.34,19620967.0,125.06
614,2017-03-10,138.22,139.49,138.79,138.91,16314113.0,138.79
613,2017-05-17,144.42,148.67,144.85,148.0,27908167.0,144.85
612,2012-09-20,22.54,23.24,22.59,23.02,57248900.0,22.59
611,2014-04-22,62.22,63.44,63.0301,62.65,60631000.0,63.0301
610,2014-10-01,75.9,78.82,76.55,78.78,55090157.0,76.55
609,2016-11-23,119.94,121.31,120.84,121.23,15672136.0,120.84
608,2014-09-03,75.6,77.48,75.83,77.14,32330200.0,75.83
607,2015-04-10,81.91,82.61,82.04,82.21,12529738.0,82.04
606,2016-06-06,118.36,119.43,118.79,118.62,12744676.0,118.79
605,2018-02-15,176.84,180.5,179.96,180.5,20554092.0,179.96
604,2015-07-06,86.39,88.1846,87.55,86.49,24635915.0,87.55
603,2015-07-02,86.3401,87.44,87.285,87.4,16908781.0,87.285
602,2012-11-16,22.18,23.93,23.5607,22.25,107182200.0,23.5607
601,2016-08-05,124.6184,125.835,125.15,124.98,20184035.0,125.15
600,2017-03-31,141.89,142.63,142.05,142.31,11478265.0,142.05
599,2015-10-21,96.47,98.18,97.11,97.37,22003730.0,97.11
598,2013-05-31,24.27,24.95,24.348,24.63,35925000.0,24.348
597,2017-09-25,161.56,169.3,162.87,169.24,40538994.0,162.87
596,2016-09-08,129.81,131.08,130.27,130.92,15676595.0,130.27
595,2014-10-28,79.57,81.16,80.77,80.18,74211768.0,80.77
594,2016-04-01,113.35,116.17,116.06,113.75,24760504.0,116.06
593,2018-04-18,165.77,168.12,166.36,166.88,20969568.0,166.36
592,2014-04-21,59.15,61.24,61.24,59.46,60364000.0,61.24
591,2017-11-29,174.0,181.97,175.13,181.89,41843917.0,175.13
590,2016-04-18,109.2,110.81,110.45,109.74,21167199.0,110.45
589,2017-10-16,174.06,175.0,174.52,174.49,11225293.0,174.52
588,2013-01-07,28.65,29.79,29.4213,28.69,83781800.0,29.4213
587,2013-03-14,26.83,27.43,27.04,27.1,27646400.0,27.04
586,2015-08-11,92.9006,94.76,93.62,93.73,22491031.0,93.62
585,2013-09-23,46.29,47.55,47.19,47.28,75177000.0,47.19
584,2017-04-27,146.14,147.75,147.7,146.67,10561420.0,147.7
583,2014-01-23,55.6855,56.68,56.63,56.37,47951800.0,56.63
582,2018-05-09,178.7807,183.01,182.66,179.67,23282811.0,182.66
581,2013-03-18,25.78,26.79,26.49,26.37,26653700.0,26.49
580,2015-12-09,103.55,106.44,104.6,106.18,23517268.0,104.6
579,2015-07-09,85.6499,87.6,85.88,86.73,23307402.0,85.88
578,2012-10-25,22.47,23.31,22.56,23.29,76142000.0,22.56
577,2016-09-06,126.47,129.94,129.73,126.67,26278407.0,129.73
576,2014-12-09,74.78,76.93,76.84,75.2,25358584.0,76.84
575,2014-11-14,74.04,74.93,74.88,74.27,19476878.0,74.88
574,2017-04-18,140.61,141.91,140.96,141.27,14807472.0,140.96
573,2015-04-14,82.44,83.69,83.515,83.17,19634173.0,83.515
572,2015-06-17,81.34,82.22,81.79,81.76,18350287.0,81.79
571,2013-06-21,24.05,24.7,24.53,24.59,45833900.0,24.53
570,2016-06-09,117.71,118.68,118.56,118.13,13859240.0,118.56
569,2016-08-04,122.51,124.79,124.36,122.94,21065974.0,124.36
568,2014-05-02,60.18,61.89,60.46,61.3,54189000.0,60.46
567,2016-03-30,114.355,116.99,114.7,116.73,33235184.0,114.7
566,2015-01-26,77.29,78.47,77.495,77.98,19260820.0,77.495
565,2013-07-31,36.33,38.31,36.8,37.96,154828700.0,36.8
564,2014-06-04,62.07,63.59,63.34,62.45,36514000.0,63.34
563,2018-04-04,150.51,155.56,155.1,152.025,49885584.0,155.1
562,2018-04-12,163.1,167.45,163.87,166.98,38262956.0,163.87
561,2012-11-28,25.75,26.49,26.36,25.94,49205600.0,26.36
560,2012-06-18,29.41,32.08,31.41,29.955,42978900.0,31.41
559,2017-07-31,168.55,172.72,169.25,172.0,25157896.0,169.25
558,2016-05-02,116.57,118.73,118.57,117.83,28095168.0,118.57
557,2015-08-04,93.33,94.73,94.06,93.79,20136036.0,94.06
556,2014-05-01,60.21,62.28,61.15,60.43,82429000.0,61.15
555,2012-09-19,21.77,23.37,23.29,21.99,78782800.0,23.29
554,2012-11-13,19.56,20.11,19.86,19.605,71775100.0,19.86
553,2014-07-24,74.51,76.74,74.98,75.96,124006900.0,74.98
552,2012-12-28,25.15,26.11,25.9112,25.48,56574800.0,25.9112
551,2013-04-15,26.36,27.48,26.52,27.16,30275400.0,26.52
550,2017-04-17,139.75,141.55,141.42,139.76,11519663.0,141.42
549,2013-09-20,45.74,47.6,47.49,46.32,115508400.0,47.49
548,2018-03-02,172.99,177.11,176.62,173.29,20025905.0,176.62
547,2014-06-12,64.06,66.47,64.2901,65.85,55642800.0,64.2901
546,2013-04-19,25.33,25.96,25.73,25.62,20380900.0,25.73
545,2016-10-31,130.8835,132.12,130.99,132.01,15668982.0,130.99
544,2013-04-30,27.005,27.85,27.769,27.13,36245700.0,27.769
543,2014-09-30,78.6,79.7067,79.04,79.35,35899444.0,79.04
542,2014-10-30,72.9,75.35,74.11,75.05,83269554.0,74.11
541,2016-02-16,100.24,103.93,101.61,103.8,45687224.0,101.61
540,2015-12-10,104.41,106.4,105.42,105.05,17454312.0,105.42
539,2016-09-13,126.66,128.35,127.21,128.03,18016152.0,127.21
538,2013-06-27,24.21,24.84,24.66,24.24,34694100.0,24.66
537,2015-05-12,76.79,77.89,77.46,77.87,21285310.0,77.46
536,2018-07-05,194.03,198.65,198.45,194.74,19684193.0,198.45
535,2015-08-14,93.21,94.72,94.42,93.54,15929656.0,94.42
534,2014-11-21,73.5,74.5,73.75,74.5,23060382.0,73.75
533,2015-02-11,75.03,76.75,76.51,75.09,20877427.0,76.51
532,2014-05-08,56.5,58.82,56.76,57.23,61251000.0,56.76
531,2015-04-24,81.48,82.94,81.53,82.77,29660356.0,81.53
530,2016-02-29,106.75,108.9101,106.92,107.6,32778992.0,106.92
529,2014-01-30,60.46,62.5,61.08,62.12,150178900.0,61.08
528,2013-12-04,46.26,48.77,48.62,46.46,60890000.0,48.62
527,2015-03-12,77.91,79.05,78.93,78.1,16093319.0,78.93
526,2014-07-14,66.9,68.17,67.9,67.13,38468000.0,67.9
525,2018-05-17,182.22,184.06,183.76,182.68,14840675.0,183.76
524,2013-06-19,24.1,25.19,24.309,24.2,31790600.0,24.309
523,2016-02-26,107.16,109.45,107.92,108.7,26686193.0,107.92
522,2015-02-06,74.25,75.7,74.47,75.68,21210994.0,74.47
521,2014-02-10,63.473,64.49,63.548,64.3,43666100.0,63.548
520,2015-10-16,95.35,97.59,97.54,96.18,25412856.0,97.54
519,2017-01-30,129.6,131.58,130.98,131.58,18956095.0,130.98
518,2015-07-24,95.88,97.76,96.95,97.35,33444930.0,96.95
517,2017-10-02,168.75,171.87,169.47,171.39,13104304.0,169.47
516,2013-01-16,29.53,30.35,29.85,30.21,75332700.0,29.85
515,2013-05-20,25.69,26.19,25.759,26.18,42402900.0,25.759
514,2018-01-08,186.33,188.9,188.28,187.2,14719216.0,188.28
513,2017-01-24,128.38,129.9,129.37,129.38,15162724.0,129.37
512,2012-11-05,20.92,21.48,21.25,21.1,31806700.0,21.25
511,2017-09-26,162.78,165.5,164.21,164.5,22866403.0,164.21
510,2018-06-26,196.23,199.1,199.0,197.6,17897576.0,199.0
509,2014-06-16,63.75,64.88,64.19,64.16,30856800.0,64.19
508,2012-07-13,30.56,31.07,30.72,31.04,8108300.0,30.72
507,2017-05-16,149.03,150.21,149.78,150.11,14420715.0,149.78
506,2012-08-30,19.06,19.45,19.0885,19.27,30647500.0,19.0885
505,2015-02-23,78.38,80.19,78.84,79.96,24139056.0,78.84
504,2015-10-23,100.16,102.85,102.19,101.91,42809661.0,102.19
503,2014-09-11,77.05,78.36,77.92,77.13,32219000.0,77.92
502,2015-09-30,88.01,90.02,89.9,88.44,35159225.0,89.9
501,2014-12-11,76.48,78.52,77.73,76.52,33492661.0,77.73
500,2014-07-25,74.662,75.67,75.19,74.99,45823100.0,75.19
499,2015-06-01,78.66,80.38,80.29,79.3,18119012.0,80.29
498,2012-11-08,19.98,20.73,19.99,20.52,34254600.0,19.99
497,2013-03-25,25.078,25.8,25.131,25.75,39199000.0,25.131
496,2017-01-31,129.5157,130.66,130.32,130.17,19790484.0,130.32
495,2014-03-03,66.51,68.05,67.41,66.96,56824100.0,67.41
494,2017-06-07,152.34,153.75,153.12,153.27,11822136.0,153.12
493,2018-02-20,175.11,177.95,176.01,175.77,20887317.0,176.01
492,2018-02-02,189.98,194.21,190.28,192.04,25514560.0,190.28
491,2013-10-23,51.13,52.25,51.9,51.75,57207000.0,51.9
490,2012-07-31,21.61,23.37,21.71,23.37,56179400.0,21.71
489,2014-07-21,68.5,69.96,69.4,68.81,49431600.0,69.4
488,2015-08-03,92.8,95.08,94.14,93.53,29343117.0,94.14
487,2017-03-13,138.67,139.68,139.6,138.71,10955450.0,139.6
486,2017-11-13,177.3,179.04,178.77,177.5,9431449.0,178.77
485,2017-03-02,136.31,137.82,136.76,137.09,12294804.0,136.76
484,2013-08-29,40.8,41.78,41.28,40.89,58303400.0,41.28
483,2013-07-24,26.05,26.53,26.51,26.32,82635600.0,26.51
482,2017-03-28,140.01,141.95,141.76,140.36,14679436.0,141.76
481,2012-06-21,31.51,32.5,31.84,31.67,21875300.0,31.84
480,2018-04-27,172.6,177.1,173.59,176.81,29804657.0,173.59
479,2016-04-20,111.56,113.27,112.42,112.43,21027901.0,112.42
478,2015-05-04,78.6301,79.69,78.81,79.33,14691991.0,78.81
477,2018-07-18,208.44,210.99,209.36,209.82,15334907.0,209.36
476,2016-01-19,93.92,97.42,95.26,96.53,30998256.0,95.26
475,2017-05-25,149.95,152.59,151.96,150.3,19780399.0,151.96
474,2016-08-22,123.11,124.83,124.15,123.33,14386361.0,124.15
473,2012-12-26,26.375,27.18,26.51,27.03,33175400.0,26.51
472,2014-06-24,65.27,67.17,65.72,65.36,57284100.0,65.72
471,2017-07-21,163.75,165.05,164.43,164.16,14494667.0,164.43
470,2013-04-02,25.3,26.12,25.42,25.77,35153300.0,25.42
469,2015-07-10,86.77,88.22,87.95,87.35,23245873.0,87.95
468,2013-04-17,26.39,27.2,26.625,26.65,26440600.0,26.625
467,2017-07-07,149.19,151.99,151.44,149.25,13229352.0,151.44
466,2012-07-24,28.1,29.45,28.45,28.82,11539800.0,28.45
465,2018-07-16,206.84,208.72,207.23,207.5,11078209.0,207.23
464,2014-07-28,73.85,75.5,74.92,75.17,41640000.0,74.92
463,2013-08-02,37.5,38.49,38.05,37.66,73058500.0,38.05
462,2013-04-22,25.7,26.36,25.97,25.81,25687600.0,25.97
461,2018-01-22,180.41,185.39,185.37,180.8,20567285.0,185.37
460,2014-07-31,72.44,74.165,72.65,74.0,43909200.0,72.65
459,2012-06-29,30.76,31.99,31.095,31.92,19526900.0,31.095
458,2015-09-18,93.05,95.19,94.4,93.2,62299984.0,94.4
457,2016-03-04,107.93,110.05,108.39,110.05,24938858.0,108.39
456,2012-09-13,20.61,21.48,20.713,20.955,65041600.0,20.713
455,2017-11-03,176.71,179.86,178.92,179.29,17572587.0,178.92
454,2015-10-14,93.61,95.2,94.07,94.08,19253351.0,94.07
453,2014-11-19,73.11,74.54,73.33,74.01,25441163.0,73.33
452,2013-08-28,39.88,40.85,40.548,39.96,57918200.0,40.548
451,2016-03-01,107.6,109.82,109.82,107.83,26817309.0,109.82
450,2015-11-16,100.47,104.17,104.04,103.32,49309167.0,104.04
449,2016-06-15,114.07,115.44,114.6,115.3,19819432.0,114.6
448,2017-09-07,170.27,173.31,173.21,171.94,17922494.0,173.21
447,2015-12-01,104.5,107.15,107.12,104.83,22781868.0,107.12
446,2014-10-22,78.01,79.85,78.37,78.815,41862393.0,78.37
445,2015-01-22,76.68,77.75,77.65,77.17,19519458.0,77.65
444,2016-10-12,128.46,129.66,129.05,129.01,11072991.0,129.05
443,2018-04-16,163.39,165.78,164.83,165.7249,18119435.0,164.83
442,2012-11-21,23.05,24.53,24.32,23.22,89862400.0,24.32
441,2014-08-08,72.56,73.43,73.06,73.4,27155700.0,73.06
440,2013-11-29,46.5,47.21,47.01,46.75,22953900.0,47.01
439,2013-05-15,26.4,26.99,26.6,26.92,30299800.0,26.6
438,2013-11-18,45.8,48.84,45.83,48.47,85910000.0,45.83
437,2016-06-28,110.55,112.75,112.7,110.63,26813842.0,112.7
436,2014-02-27,68.87,70.01,68.94,69.34,41653700.0,68.94
435,2016-08-16,122.78,123.92,123.3,123.5,14222410.0,123.3
434,2014-02-20,65.727,70.11,69.63,67.73,130928900.0,69.63
433,2017-07-05,148.13,150.85,150.34,149.0,14037692.0,150.34
432,2012-08-22,18.96,19.53,19.439,19.36,49892200.0,19.439
431,2012-06-25,31.55,33.02,32.06,32.86,24352900.0,32.06
430,2016-04-27,106.31,108.94,108.89,107.94,52213107.0,108.89
429,2013-10-25,51.88,53.24,51.95,53.18,45085000.0,51.95
428,2015-05-22,80.25,81.31,80.54,80.35,19567937.0,80.54
427,2015-08-18,94.04,95.85,95.17,94.08,22278848.0,95.17
426,2018-05-18,182.61,184.19,182.68,183.49,13130451.0,182.68
425,2014-09-24,77.51,78.62,78.535,78.1,30596541.0,78.535
424,2016-06-27,108.23,111.57,108.97,111.57,36409606.0,108.97
423,2016-08-12,124.18,125.0,124.88,124.7,12158955.0,124.88
422,2016-11-18,116.84,119.13,117.02,118.39,22879303.0,117.02
421,2014-11-18,73.9,74.8,74.34,74.45,20696643.0,74.34
420,2017-03-09,137.4,138.57,138.24,137.72,15535259.0,138.24
419,2012-08-06,21.3,22.15,21.92,21.39,27778900.0,21.92
418,2018-06-06,189.11,192.53,191.34,191.0252,22558920.0,191.34
417,2018-07-06,197.7,203.64,203.23,198.45,19740131.0,203.23
416,2014-01-16,56.83,58.02,57.19,57.26,34541800.0,57.19
415,2016-06-14,113.58,114.95,114.94,114.07,17618479.0,114.94
414,2017-04-04,141.27,142.09,141.73,141.86,12948599.0,141.73
413,2015-06-05,81.51,82.46,82.14,81.87,16143093.0,82.14
412,2017-08-21,165.82,168.0,167.78,167.16,11880823.0,167.78
411,2012-07-26,26.73,28.23,26.845,27.75,64597400.0,26.845
410,2015-12-28,104.53,105.98,105.93,105.02,13069733.0,105.93
409,2015-10-30,101.65,104.72,101.97,104.51,33487104.0,101.97
408,2014-02-13,64.05,67.33,67.33,64.18,61911700.0,67.33
407,2017-05-19,147.96,149.39,148.06,148.45,16101229.0,148.06
406,2012-10-18,18.89,19.79,18.975,19.7,52157400.0,18.975
405,2012-11-20,22.7,23.9,23.1,22.73,46655300.0,23.1
404,2018-07-10,202.26,204.91,203.54,204.5,13190067.0,203.54
403,2016-03-09,105.49,107.51,107.51,106.7,20493305.0,107.51
402,2013-03-28,25.52,26.17,25.58,26.09,28585700.0,25.58
401,2017-04-24,144.34,145.67,145.47,144.96,14397448.0,145.47
400,2016-10-25,132.22,133.5,132.29,133.5,13336787.0,132.29
399,2016-07-11,117.5,118.7,117.87,117.71,17711570.0,117.87
398,2015-08-13,93.35,94.73,93.43,94.05,17451768.0,93.43
397,2013-12-05,47.87,48.7,48.34,48.15,43855000.0,48.34
396,2016-04-22,109.01,111.75,110.56,111.21,38458201.0,110.56
395,2018-04-03,150.81,157.39,156.11,156.55,42543865.0,156.11
394,2017-02-16,133.02,133.87,133.84,133.07,12831092.0,133.84
393,2016-08-18,123.64,124.26,123.91,124.01,12400816.0,123.91
392,2013-09-16,42.43,44.94,42.51,44.85,70424200.0,42.51
391,2018-04-30,171.71,175.72,172.0,173.79,20750478.0,172.0
390,2012-10-01,21.73,22.59,21.99,22.08,51262700.0,21.99
389,2014-03-27,57.98,61.9,60.97,60.51,112650000.0,60.97
388,2012-08-20,18.75,20.13,20.011,19.05,101186600.0,20.011
387,2014-01-02,54.19,55.22,54.71,54.83,43195500.0,54.71
386,2016-03-02,108.77,110.55,109.95,109.68,25670170.0,109.95
385,2017-05-09,150.21,152.59,150.48,151.49,17325999.0,150.48
384,2013-05-14,26.82,27.28,27.07,26.8854,24930300.0,27.07
383,2016-02-19,102.06,105.02,104.57,102.55,32404516.0,104.57
382,2016-11-09,120.51,123.81,123.18,121.5,31916020.0,123.18
381,2013-10-16,49.9,51.24,51.135,50.04,64678000.0,51.135
380,2016-07-25,117.78,121.85,121.63,121.39,18487449.0,121.63
379,2015-01-16,73.84,75.32,75.18,74.04,21791529.0,75.18
378,2015-07-22,95.92,97.58,97.04,96.74,28299518.0,97.04
377,2013-06-05,22.79,23.705,22.899,23.35,53819700.0,22.899
376,2017-08-22,167.15,169.87,169.64,168.28,11333260.0,169.64
375,2013-10-01,49.45,51.03,50.42,49.97,98114000.0,50.42
374,2015-08-25,83.0,87.67,83.0,86.95,52021230.0,83.0
373,2013-10-29,49.25,50.79,49.395,50.73,102143000.0,49.395
372,2016-07-12,117.57,118.72,117.93,118.63,15217700.0,117.93
371,2016-03-29,113.64,116.32,116.14,113.83,29825340.0,116.14
370,2016-11-30,117.95,121.79,118.42,120.32,30188922.0,118.42
369,2016-05-04,116.57,118.3,118.06,116.61,23448440.0,118.06
368,2016-04-06,112.42,113.81,113.71,112.47,20814640.0,113.71
367,2012-11-19,22.82,24.12,22.92,23.955,85021300.0,22.92
366,2014-11-10,74.61,75.4799,75.0,75.36,21575126.0,75.0
365,2016-12-14,118.85,121.69,120.21,120.0,25913095.0,120.21
364,2014-04-15,55.88,59.68,59.09,59.29,108623000.0,59.09
363,2014-12-12,77.02,78.88,77.83,77.16,28091617.0,77.83
362,2018-07-03,192.52,195.4,192.73,194.55,13489514.0,192.73
361,2013-03-01,26.81,28.1164,27.78,27.05,54064800.0,27.78
360,2015-04-02,81.44,82.56,81.555,82.25,19664053.0,81.555
359,2018-06-27,195.8,200.75,195.84,199.18,18734408.0,195.84
358,2018-07-19,207.76,209.99,208.09,208.77,11350429.0,208.09
357,2015-10-29,103.52,105.12,104.88,103.96,20316691.0,104.88
356,2017-01-12,124.8,126.73,126.62,125.61,18653914.0,126.62
355,2017-07-12,156.2,159.16,158.9,156.49,22483868.0,158.9
354,2015-02-10,74.5,75.34,75.19,74.85,15811344.0,75.19
353,2018-05-30,185.25,188.0,187.67,186.54,13736866.0,187.67
352,2013-07-16,26.01,26.75,26.32,26.39,30817600.0,26.32
351,2015-09-04,86.7,88.39,88.26,87.2,27328667.0,88.26
350,2016-10-19,128.6,130.47,130.11,128.74,16752321.0,130.11
349,2014-02-26,68.85,71.22,69.26,70.19,55322700.0,69.26
348,2014-07-09,63.15,65.12,64.97,63.41,51378000.0,64.97
347,2015-09-16,92.63,93.6,93.45,92.9,16321193.0,93.45
346,2018-03-16,183.41,185.33,185.09,184.49,23090480.0,185.09
345,2014-09-17,75.57,77.25,76.43,75.96,28647200.0,76.43
344,2015-03-05,81.05,81.99,81.21,81.23,27825733.0,81.21
343,2016-08-08,124.55,125.45,125.26,125.25,15233929.0,125.26
342,2015-12-03,103.35,106.85,104.38,106.27,23236485.0,104.38
341,2012-12-27,25.52,26.8,26.05,26.55,43481700.0,26.05
340,2016-07-27,121.51,125.0,123.34,122.42,52654239.0,123.34
339,2018-07-24,212.6,216.2,214.67,215.11,28468681.0,214.67
338,2017-09-15,170.26,172.34,171.64,170.88,15468473.0,171.64
337,2017-05-22,147.69,148.59,148.24,148.08,12379481.0,148.24
336,2016-12-06,116.33,117.795,117.31,117.69,19131202.0,117.31
335,2013-07-02,24.3,24.77,24.41,24.7,18394100.0,24.41
334,2013-05-17,26.2,26.6,26.25,26.4,29462700.0,26.25
333,2018-06-22,199.31,202.24,201.74,201.16,17420188.0,201.74
332,2014-02-12,64.05,65.06,64.45,64.92,47282100.0,64.45
331,2014-11-20,72.51,73.99,73.6,72.8,19154862.0,73.6
330,2015-06-22,83.31,84.97,84.74,83.41,29383079.0,84.74
329,2014-11-03,73.7,75.52,73.88,75.47,40727330.0,73.88
328,2016-12-05,115.07,117.57,117.43,115.95,20201528.0,117.43
327,2015-11-03,102.4,103.65,102.58,103.22,21242341.0,102.58
326,2016-03-03,108.54,110.3,109.58,110.25,21353092.0,109.58
325,2013-12-16,52.91,54.5,53.81,53.25,85119000.0,53.81
324,2016-01-04,99.75,102.24,102.22,101.95,37912403.0,102.22
323,2014-01-24,54.4,56.42,54.45,56.15,55200700.0,54.45
322,2017-12-14,177.68,180.3601,178.39,178.29,13393757.0,178.39
321,2015-01-21,75.85,77.3,76.74,76.16,25096737.0,76.74
320,2015-02-19,76.95,79.84,79.42,76.986,45851177.0,79.42
319,2012-06-05,25.75,27.76,25.869,26.7,42473400.0,25.869
318,2014-02-18,66.07,67.5397,67.3,66.94,43809900.0,67.3
317,2012-12-11,27.66,28.24,27.98,28.07,77099100.0,27.98
316,2016-11-10,115.27,124.18,120.8,123.93,67846704.0,120.8
